locus_tag	ftype	length_bp	gene	EC_number	COG	product
OBENKMEN_01254	CDS	1443				hypothetical protein
OBENKMEN_01255	CDS	201				hypothetical protein
OBENKMEN_01256	CDS	1479	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
OBENKMEN_01257	CDS	882	cynR			HTH-type transcriptional regulator CynR
OBENKMEN_01258	CDS	210				hypothetical protein
OBENKMEN_01259	CDS	156				hypothetical protein
OBENKMEN_01260	CDS	672				hypothetical protein
OBENKMEN_01261	CDS	1041	tas		COG0667	Protein tas
OBENKMEN_01262	CDS	687	mutH		COG3066	DNA mismatch repair protein MutH
OBENKMEN_01263	CDS	528	rppH_1	3.6.1.-	COG0494	RNA pyrophosphohydrolase
OBENKMEN_01264	CDS	2241	ptsP	2.7.3.9	COG3605	Phosphoenolpyruvate-dependent phosphotransferase system
OBENKMEN_01265	CDS	873	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
OBENKMEN_01266	CDS	795	thyA	2.1.1.45	COG0207	Thymidylate synthase
OBENKMEN_01267	CDS	141				hypothetical protein
OBENKMEN_01268	CDS	570				hypothetical protein
OBENKMEN_01269	CDS	609				hypothetical protein
OBENKMEN_01270	CDS	471				hypothetical protein
OBENKMEN_01271	CDS	411				hypothetical protein
OBENKMEN_01272	CDS	3372	recC	3.1.11.5	COG1330	RecBCD enzyme subunit RecC
OBENKMEN_01273	CDS	603	ptrA_2	3.4.24.55	COG1025	Protease 3
OBENKMEN_01274	CDS	264				IS3 family transposase IS1222
OBENKMEN_01275	CDS	1326				hypothetical protein
OBENKMEN_01276	CDS	573				hypothetical protein
OBENKMEN_01277	CDS	474				hypothetical protein
OBENKMEN_01278	CDS	771				hypothetical protein
OBENKMEN_01279	CDS	834				hypothetical protein
OBENKMEN_01280	CDS	876				hypothetical protein
OBENKMEN_01281	CDS	1287				hypothetical protein
OBENKMEN_01282	CDS	1071				hypothetical protein
OBENKMEN_01283	CDS	1446	tldD	3.4.-.-	COG0312	Metalloprotease TldD
OBENKMEN_01284	CDS	870	nit1	3.5.1.128		Deaminated glutathione amidase
OBENKMEN_01285	CDS	3924				hypothetical protein
OBENKMEN_01286	CDS	1470	rng	3.1.26.-	COG1530	Ribonuclease G
OBENKMEN_01287	CDS	594	yhdE	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
OBENKMEN_01288	CDS	489	mreD		COG2891	Rod shape-determining protein MreD
OBENKMEN_01289	CDS	996	mreC		COG1792	Cell shape-determining protein MreC
OBENKMEN_01290	CDS	1044	mreB		COG1077	Cell shape-determining protein MreB
OBENKMEN_01291	CDS	1917	csrD			RNase E specificity factor CsrD
OBENKMEN_01292	CDS	978	acuI	1.3.1.84	COG0604	putative acrylyl-CoA reductase AcuI
OBENKMEN_01293	CDS	1101	msrP	1.8.5.-	COG2041	Protein-methionine-sulfoxide reductase catalytic subunit MsrP
OBENKMEN_01294	CDS	621	msrQ		COG2717	Protein-methionine-sulfoxide reductase heme-binding subunit MsrQ
OBENKMEN_01295	CDS	453	aroQ	4.2.1.10	COG0757	3-dehydroquinate dehydratase
OBENKMEN_01296	CDS	465	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
OBENKMEN_01297	CDS	1350	accC	6.3.4.14	COG0439	Biotin carboxylase
OBENKMEN_01298	CDS	990				hypothetical protein
OBENKMEN_01299	CDS	2337	arcB_1	2.7.13.3	COG0642	Aerobic respiration control sensor protein ArcB
OBENKMEN_01300	CDS	654	elbB	4.2.1.-	COG3155	Glyoxalase ElbB
OBENKMEN_01301	CDS	726	mtgA	2.4.1.129	COG0744	Biosynthetic peptidoglycan transglycosylase
OBENKMEN_01302	CDS	576				hypothetical protein
OBENKMEN_01303	CDS	591	diaA		COG0279	DnaA initiator-associating protein DiaA
OBENKMEN_01304	CDS	354				hypothetical protein
OBENKMEN_01305	CDS	936	lpoA		COG3107	Penicillin-binding protein activator LpoA
OBENKMEN_01306	CDS	483				IS1595 family transposase ISSsu9
OBENKMEN_01307	CDS	456				hypothetical protein
OBENKMEN_01308	CDS	801	yjjP		COG2966	Inner membrane protein YjjP
OBENKMEN_01309	CDS	669	rhtC_1		COG1280	Threonine efflux protein
OBENKMEN_01310	CDS	3234	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
OBENKMEN_01311	CDS	1176	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
OBENKMEN_01312	CDS	822	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
OBENKMEN_01313	CDS	1116	solA	1.5.3.-	COG0665	N-methyl-L-tryptophan oxidase
OBENKMEN_01314	CDS	615	rcsA			Transcriptional regulatory protein RcsA
OBENKMEN_01315	CDS	1059	tqsA		COG0628	AI-2 transport protein TqsA
OBENKMEN_01316	CDS	1068				hypothetical protein
OBENKMEN_01317	CDS	165				hypothetical protein
OBENKMEN_01318	CDS	678				hypothetical protein
OBENKMEN_01319	CDS	645	esaI_1	2.3.1.184		Acyl-homoserine-lactone synthase
OBENKMEN_01320	CDS	534	esaR_1			Transcriptional activator protein EsaR
OBENKMEN_01321	CDS	765	hpcE		COG0179	Homoprotocatechuate catabolism bifunctional isomerase/decarboxylase
OBENKMEN_01322	CDS	1398	betB_1	1.2.1.8	COG1012	NAD/NADP-dependent betaine aldehyde dehydrogenase
OBENKMEN_01323	CDS	858	hpcB	1.13.11.15	COG3384	3,4-dihydroxyphenylacetate 2,3-dioxygenase
OBENKMEN_01324	CDS	399	hpcD	5.3.3.10		5-carboxymethyl-2-hydroxymuconate Delta-isomerase
OBENKMEN_01325	CDS	804	hpcG	4.2.1.163		2-oxo-hept-4-ene-1,7-dioate hydratase
OBENKMEN_01326	CDS	807	hpcH	4.1.2.52	COG3836	4-hydroxy-2-oxo-heptane-1,7-dioate aldolase
OBENKMEN_01327	CDS	1368	ttuB			Putative tartrate transporter
OBENKMEN_01328	CDS	1128				hypothetical protein
OBENKMEN_01329	CDS	642				hypothetical protein
OBENKMEN_01330	CDS	435	upaG			Autotransporter adhesin UpaG
OBENKMEN_01331	CDS	954				hypothetical protein
OBENKMEN_01332	CDS	174				hypothetical protein
OBENKMEN_01333	CDS	1230	lyr	5.1.1.5	COG0787	Lysine racemase
OBENKMEN_01334	CDS	195				hypothetical protein
OBENKMEN_01335	CDS	249				hypothetical protein
OBENKMEN_01336	CDS	1257				hypothetical protein
OBENKMEN_01337	CDS	234				hypothetical protein
OBENKMEN_01338	CDS	174				hypothetical protein
OBENKMEN_01339	CDS	2574	clpB		COG0542	Chaperone protein ClpB
OBENKMEN_01340	CDS	732	yfiH	1.10.3.-	COG1496	Polyphenol oxidase
OBENKMEN_01341	CDS	978	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
OBENKMEN_01342	CDS	732	bamD		COG4105	Outer membrane protein assembly factor BamD
OBENKMEN_01343	CDS	363	raiA		COG1544	Ribosome-associated inhibitor A
OBENKMEN_01344	CDS	1869	metL		COG0460	Bifunctional aspartokinase/homoserine dehydrogenase 2
OBENKMEN_01345	CDS	885	metF_1	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
OBENKMEN_01346	CDS	771	moeB	2.7.7.80	COG0476	Molybdopterin-synthase adenylyltransferase
OBENKMEN_01347	CDS	1275	moeA	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
OBENKMEN_01348	CDS	1311				hypothetical protein
OBENKMEN_01349	CDS	669	yknY	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
OBENKMEN_01350	CDS	1263				hypothetical protein
OBENKMEN_01351	CDS	2361				hypothetical protein
OBENKMEN_01352	CDS	201				hypothetical protein
OBENKMEN_01353	CDS	843	yeiG	3.1.2.12	COG0627	S-formylglutathione hydrolase YeiG
OBENKMEN_01354	CDS	1140	frmA	1.1.1.284	COG1062	S-(hydroxymethyl)glutathione dehydrogenase
OBENKMEN_01355	CDS	870	gltR		COG0583	HTH-type transcriptional regulator GltR
OBENKMEN_01356	CDS	1152				hypothetical protein
OBENKMEN_01357	CDS	663	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
OBENKMEN_01358	CDS	1167				hypothetical protein
OBENKMEN_01359	CDS	993	mglB		COG1879	D-galactose-binding periplasmic protein
OBENKMEN_01360	CDS	1521	mglA_2	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
OBENKMEN_01361	CDS	1011	mglC		COG4211	Galactoside transport system permease protein MglC
OBENKMEN_01362	CDS	738				hypothetical protein
OBENKMEN_01363	CDS	1698	maeA	1.1.1.38	COG0281	NAD-dependent malic enzyme
OBENKMEN_01364	CDS	885	cdd	3.5.4.5	COG0295	Cytidine deaminase
OBENKMEN_01365	CDS	696	yohK		COG1346	Inner membrane protein YohK
OBENKMEN_01366	CDS	408				hypothetical protein
OBENKMEN_01367	CDS	1182	mdrP			Na(+), Li(+), K(+)/H(+) antiporter
OBENKMEN_01368	CDS	1254				hypothetical protein
OBENKMEN_01369	CDS	1077				hypothetical protein
OBENKMEN_01370	CDS	2223				hypothetical protein
OBENKMEN_01371	CDS	1596	ybiT		COG0488	putative ABC transporter ATP-binding protein YbiT
OBENKMEN_01372	CDS	654				hypothetical protein
OBENKMEN_01373	CDS	1371		1.5.1.-	COG4408	Yersinopine synthase
OBENKMEN_01374	CDS	798	cntL	2.5.1.-		L-histidine 2-aminobutanoyltransferase
OBENKMEN_01375	CDS	786	fhuC_1	7.2.2.16	COG1120	Iron(3+)-hydroxamate import ATP-binding protein FhuC
OBENKMEN_01376	CDS	867	btuC_1			Vitamin B12 import system permease protein BtuC
OBENKMEN_01377	CDS	237				hypothetical protein
OBENKMEN_01378	CDS	1092	btuF_1			Vitamin B12-binding protein
OBENKMEN_01379	CDS	927				hypothetical protein
OBENKMEN_01380	CDS	666				hypothetical protein
OBENKMEN_01381	CDS	297				hypothetical protein
OBENKMEN_01382	CDS	246	dinI			DNA damage-inducible protein I
OBENKMEN_01383	CDS	1047	pyrC	3.5.2.3	COG0418	Dihydroorotase
OBENKMEN_01384	CDS	288				hypothetical protein
OBENKMEN_01385	CDS	120				hypothetical protein
OBENKMEN_01386	CDS	156				hypothetical protein
OBENKMEN_01387	CDS	1230	yopM			Outer membrane protein YopM
OBENKMEN_01388	CDS	216				IS256 family transposase ISSod4
OBENKMEN_01389	CDS	1038				hypothetical protein
OBENKMEN_01390	CDS	177				hypothetical protein
OBENKMEN_01391	CDS	216				hypothetical protein
OBENKMEN_01392	CDS	153				hypothetical protein
OBENKMEN_01393	CDS	306				hypothetical protein
OBENKMEN_01394	CDS	762	rob_2		COG2207	Right origin-binding protein
OBENKMEN_01395	CDS	777	caf1M_1		COG3121	Chaperone protein caf1M
OBENKMEN_01396	CDS	2502	caf1A_1		COG3188	F1 capsule-anchoring protein
OBENKMEN_01397	CDS	513	caf1			F1 capsule antigen
OBENKMEN_01398	CDS	1104				hypothetical protein
OBENKMEN_01399	CDS	387				hypothetical protein
OBENKMEN_01400	CDS	213				hypothetical protein
OBENKMEN_01401	CDS	2367				hypothetical protein
OBENKMEN_01402	CDS	1236				hypothetical protein
OBENKMEN_01403	CDS	3525	dnaE2	2.7.7.7		Error-prone DNA polymerase
OBENKMEN_01404	CDS	444				hypothetical protein
OBENKMEN_01405	CDS	564				hypothetical protein
OBENKMEN_01406	CDS	252				hypothetical protein
OBENKMEN_01407	CDS	432				hypothetical protein
OBENKMEN_01408	CDS	1029				hypothetical protein
OBENKMEN_01409	CDS	945	xni	3.1.-.-		Flap endonuclease Xni
OBENKMEN_01410	CDS	267				hypothetical protein
OBENKMEN_01411	CDS	1077	recA_1			Protein RecA
OBENKMEN_01412	CDS	201				hypothetical protein
OBENKMEN_01413	CDS	831				hypothetical protein
OBENKMEN_01414	CDS	372				hypothetical protein
OBENKMEN_01415	CDS	411				hypothetical protein
OBENKMEN_01416	CDS	276				hypothetical protein
OBENKMEN_01417	CDS	180				hypothetical protein
OBENKMEN_01418	CDS	336				hypothetical protein
OBENKMEN_01419	CDS	213				hypothetical protein
OBENKMEN_01420	CDS	408				hypothetical protein
OBENKMEN_01421	CDS	201				hypothetical protein
OBENKMEN_01422	CDS	267				hypothetical protein
OBENKMEN_01423	CDS	1419	cysG_1		COG0007	Siroheme synthase
OBENKMEN_01424	CDS	909	cysD	2.7.7.4	COG0175	Sulfate adenylyltransferase subunit 2
OBENKMEN_01425	CDS	1518	cysN	2.7.7.4	COG2895	Sulfate adenylyltransferase subunit 1
OBENKMEN_01426	CDS	705	cysC	2.7.1.25	COG0529	Adenylyl-sulfate kinase
OBENKMEN_01427	CDS	318	ygbE			Inner membrane protein YgbE
OBENKMEN_01428	CDS	321	ftsB		COG2919	Cell division protein FtsB
OBENKMEN_01429	CDS	726	ispD	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
OBENKMEN_01430	CDS	489	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
OBENKMEN_01431	CDS	1050	truD	5.4.99.27	COG0585	tRNA pseudouridine synthase D
OBENKMEN_01432	CDS	765	surE	3.1.3.5	COG0496	5'/3'-nucleotidase SurE
OBENKMEN_01433	CDS	627	pcm	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
OBENKMEN_01434	CDS	984	nlpD			Murein hydrolase activator NlpD
OBENKMEN_01435	CDS	999	rpoS		COG0568	RNA polymerase sigma factor RpoS
OBENKMEN_01436	CDS	2556	mutS		COG0249	DNA mismatch repair protein MutS
OBENKMEN_01437	CDS	456	derI	5.3.1.34	COG0698	D-erythrulose-4-phosphate isomerase
OBENKMEN_01438	CDS	1116	eltD_1	1.1.1.-	COG1063	Erythritol/L-threitol dehydrogenase
OBENKMEN_01439	CDS	771	golD	1.1.1.6		NAD-dependent glycerol dehydrogenase
OBENKMEN_01440	CDS	1089	dhaK	2.7.1.121	COG2376	PTS-dependent dihydroxyacetone kinase, dihydroxyacetone-binding subunit DhaK
OBENKMEN_01441	CDS	675	dhaL-2	2.7.1.121	COG2376	PEP-dependent dihydroxyacetone kinase 2, ADP-binding subunit DhaL
OBENKMEN_01442	CDS	972	sorC		COG2390	Sorbitol operon regulator
OBENKMEN_01443	CDS	1290	arsB		COG1055	Arsenical pump membrane protein
OBENKMEN_01444	CDS	342				hypothetical protein
OBENKMEN_01445	CDS	264				hypothetical protein
OBENKMEN_01446	CDS	1215				hypothetical protein
OBENKMEN_01447	CDS	270	yedF		COG0425	Putative sulfur carrier protein YedF
OBENKMEN_01448	CDS	984	dmlR_1			HTH-type transcriptional regulator DmlR
OBENKMEN_01449	CDS	1287	yhjV		COG0814	Inner membrane transport protein YhjV
OBENKMEN_01450	CDS	1182	metC_1	4.4.1.13	COG0626	Cystathionine beta-lyase MetC
OBENKMEN_01451	CDS	801	hmuV	3.6.3.-	COG4559	Hemin import ATP-binding protein HmuV
OBENKMEN_01452	CDS	1005	hmuU_1		COG0609	Hemin transport system permease protein HmuU
OBENKMEN_01453	CDS	840	hmuT		COG4558	Hemin-binding periplasmic protein HmuT
OBENKMEN_01454	CDS	1038	hemS		COG3720	Hemin transport protein HemS
OBENKMEN_01455	CDS	2031	hemR		COG1629	Hemin receptor
OBENKMEN_01456	CDS	651	yhfK	4.-.-.-	COG0702	putative sugar epimerase YhfK
OBENKMEN_01457	CDS	546	hutX		COG3721	Intracellular heme transport protein HutX
OBENKMEN_01458	CDS	1314	chuW	2.1.1.342		Anaerobilin synthase
OBENKMEN_01459	CDS	801	metF_2	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
OBENKMEN_01460	CDS	489				hypothetical protein
OBENKMEN_01461	CDS	960				hypothetical protein
OBENKMEN_01462	CDS	1080	stiP	3.4.22.-		Cysteine protease StiP
OBENKMEN_01463	CDS	813				hypothetical protein
OBENKMEN_01464	CDS	1137				hypothetical protein
OBENKMEN_01465	CDS	1062				hypothetical protein
OBENKMEN_01466	CDS	594	yceC_1		COG2310	Stress response protein SCP2
OBENKMEN_01467	CDS	1185				hypothetical protein
OBENKMEN_01468	CDS	456				hypothetical protein
OBENKMEN_01469	CDS	1038	alx		COG0861	Putative membrane-bound redox modulator Alx
OBENKMEN_01470	CDS	579	yceD_1		COG2310	General stress protein 16U
OBENKMEN_01471	CDS	576	yceD_2		COG2310	General stress protein 16U
OBENKMEN_01472	CDS	2034	nagE		COG1263	PTS system N-acetylglucosamine-specific EIICBA component
OBENKMEN_01473	CDS	801	nagB	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase
OBENKMEN_01474	CDS	1146	nagA	3.5.1.25	COG1820	N-acetylglucosamine-6-phosphate deacetylase
OBENKMEN_01475	CDS	1227	nagC		COG1940	N-acetylglucosamine repressor
OBENKMEN_01476	CDS	753	nagD	3.1.3.5	COG0647	Ribonucleotide monophosphatase NagD
OBENKMEN_01477	CDS	1665	asnB	6.3.5.4	COG0367	Asparagine synthetase B [glutamine-hydrolyzing]
OBENKMEN_01478	tRNA	77				tRNA-Met(cat)
OBENKMEN_01479	tRNA	85				tRNA-Leu(tag)
OBENKMEN_01480	tRNA	75				tRNA-Gln(ttg)
OBENKMEN_01481	tRNA	75				tRNA-Gln(ttg)
OBENKMEN_01482	tRNA	77				tRNA-Met(cat)
OBENKMEN_01483	tRNA	75				tRNA-Gln(ctg)
OBENKMEN_01484	CDS	1182	ubiF	1.14.99.60	COG0654	3-demethoxyubiquinol 3-hydroxylase
OBENKMEN_01485	CDS	1530	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
OBENKMEN_01486	CDS	1074	ybeZ		COG1702	PhoH-like protein
OBENKMEN_01487	CDS	474	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
OBENKMEN_01488	CDS	879	corC		COG4535	Magnesium and cobalt efflux protein CorC
OBENKMEN_01489	CDS	1548	lnt	2.3.1.269	COG0815	Apolipoprotein N-acyltransferase
OBENKMEN_01490	CDS	918	gltI		COG0834	Glutamate/aspartate import solute-binding protein
OBENKMEN_01491	CDS	741	gltJ_1		COG0765	Glutamate/aspartate import permease protein GltJ
OBENKMEN_01492	CDS	675	gltK		COG0765	Glutamate/aspartate import permease protein GltK
OBENKMEN_01493	CDS	726	glnQ_3	3.6.3.-	COG1126	Glutamine transport ATP-binding protein GlnQ
OBENKMEN_01494	CDS	483				hypothetical protein
OBENKMEN_01495	CDS	2583	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
OBENKMEN_01496	CDS	624	lptE		COG2980	LPS-assembly lipoprotein LptE
OBENKMEN_01497	CDS	1035	holA	2.7.7.7	COG1466	DNA polymerase III subunit delta
OBENKMEN_01498	CDS	663	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
OBENKMEN_01499	CDS	318	rsfS		COG0799	Ribosomal silencing factor RsfS
OBENKMEN_01500	CDS	471	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
OBENKMEN_01501	CDS	1896	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
OBENKMEN_01502	CDS	1113	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
OBENKMEN_01503	CDS	1083	rlpA	4.2.2.-	COG0797	Endolytic peptidoglycan transglycosylase RlpA
OBENKMEN_01504	CDS	1203	dacA	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacA
OBENKMEN_01505	CDS	264				hypothetical protein
OBENKMEN_01506	CDS	699	lipB	2.3.1.181	COG0321	Octanoyltransferase
OBENKMEN_01507	CDS	966	lipA	2.8.1.8	COG0320	Lipoyl synthase
OBENKMEN_01508	CDS	258	tatA_1		COG1826	Sec-independent protein translocase protein TatA
OBENKMEN_01509	CDS	384	crcB_1		COG0239	Putative fluoride ion transporter CrcB
OBENKMEN_01510	CDS	210	cspE_2			Cold shock-like protein CspE
OBENKMEN_01511	CDS	480				hypothetical protein
OBENKMEN_01512	CDS	618	rcsB_1			Transcriptional regulatory protein RcsB
OBENKMEN_01513	CDS	966				hypothetical protein
OBENKMEN_01514	CDS	183				hypothetical protein
OBENKMEN_01515	CDS	195	glgS			Surface composition regulator
OBENKMEN_01516	CDS	288				hypothetical protein
OBENKMEN_01517	CDS	1695	atm1		COG5265	ATM1-type heavy metal exporter
OBENKMEN_01518	CDS	531	mobB		COG1763	Molybdopterin-guanine dinucleotide biosynthesis adapter protein
OBENKMEN_01519	CDS	588	mobA	2.7.7.77	COG0746	Molybdenum cofactor guanylyltransferase
OBENKMEN_01520	CDS	270	yihD		COG3084	Protein YihD
OBENKMEN_01521	CDS	987	srkA	2.7.11.1	COG2334	Stress response kinase A
OBENKMEN_01522	CDS	624	dsbA		COG0526	Thiol:disulfide interchange protein DsbA
OBENKMEN_01523	CDS	2799	polA	2.7.7.7	COG0258	DNA polymerase I
OBENKMEN_01524	CDS	975				hypothetical protein
OBENKMEN_01525	CDS	729				hypothetical protein
OBENKMEN_01526	CDS	642				hypothetical protein
OBENKMEN_01527	CDS	1113				hypothetical protein
OBENKMEN_01528	CDS	774				hypothetical protein
OBENKMEN_01529	CDS	1206				hypothetical protein
OBENKMEN_01530	CDS	531				hypothetical protein
OBENKMEN_01531	CDS	255				hypothetical protein
OBENKMEN_01532	CDS	351				hypothetical protein
OBENKMEN_01533	CDS	585				hypothetical protein
OBENKMEN_01534	CDS	408				hypothetical protein
OBENKMEN_01535	CDS	921				hypothetical protein
OBENKMEN_01536	CDS	312				hypothetical protein
OBENKMEN_01537	CDS	3504				hypothetical protein
OBENKMEN_01538	CDS	342				hypothetical protein
OBENKMEN_01539	CDS	753				hypothetical protein
OBENKMEN_01540	CDS	711				hypothetical protein
OBENKMEN_01541	CDS	633				hypothetical protein
OBENKMEN_01542	CDS	540				hypothetical protein
OBENKMEN_01543	CDS	168				hypothetical protein
OBENKMEN_01544	CDS	1008				hypothetical protein
OBENKMEN_01545	CDS	537				hypothetical protein
OBENKMEN_01546	CDS	351				hypothetical protein
OBENKMEN_01547	CDS	621				hypothetical protein
OBENKMEN_01548	CDS	165				hypothetical protein
OBENKMEN_01549	CDS	222				hypothetical protein
OBENKMEN_01550	CDS	3204				hypothetical protein
OBENKMEN_01551	CDS	999				hypothetical protein
OBENKMEN_01552	CDS	918				hypothetical protein
OBENKMEN_01553	CDS	420				hypothetical protein
OBENKMEN_01554	CDS	714	galC	4.1.3.17	COG0684	4-carboxy-4-hydroxy-2-oxoadipic acid aldolase
OBENKMEN_01555	CDS	1428	ybhI		COG0471	Inner membrane protein YbhI
OBENKMEN_01556	CDS	777	ais	5.3.3.7		Aconitate isomerase
OBENKMEN_01557	CDS	273				hypothetical protein
OBENKMEN_01558	CDS	990	sbp		COG1613	Sulfate-binding protein
OBENKMEN_01559	CDS	984	pfkA	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase isozyme 1
OBENKMEN_01560	CDS	903	fieF		COG0053	Ferrous-iron efflux pump FieF
OBENKMEN_01561	CDS	960				ISNCY family transposase ISRor2
OBENKMEN_01562	CDS	489	cpxP		COG3678	Periplasmic protein CpxP
OBENKMEN_01563	CDS	699	cpxR		COG0745	Transcriptional regulatory protein CpxR
OBENKMEN_01564	CDS	1377	cpxA	2.7.13.3		Sensor histidine kinase CpxA
OBENKMEN_01565	CDS	1065	ada		COG0350	Bifunctional transcriptional activator/DNA repair enzyme Ada
OBENKMEN_01566	CDS	489	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
OBENKMEN_01567	CDS	825	cysE	2.3.1.30	COG1045	Serine acetyltransferase
OBENKMEN_01568	CDS	1020	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
OBENKMEN_01569	CDS	477	secB		COG1952	Protein-export protein SecB
OBENKMEN_01570	CDS	249	grxC		COG0695	Glutaredoxin 3
OBENKMEN_01571	CDS	435	yibN		COG0607	putative protein YibN
OBENKMEN_01572	CDS	1548	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
OBENKMEN_01573	CDS	1371	envC		COG4942	Murein hydrolase activator EnvC
OBENKMEN_01574	CDS	438			COG2861	putative protein
OBENKMEN_01575	CDS	501				hypothetical protein
OBENKMEN_01576	CDS	1026	tdh	1.1.1.103	COG1063	L-threonine 3-dehydrogenase
OBENKMEN_01577	CDS	1212	kbl	2.3.1.29	COG0156	2-amino-3-ketobutyrate coenzyme A ligase
OBENKMEN_01578	CDS	933	hldD	5.1.3.20	COG0451	ADP-L-glycero-D-manno-heptose-6-epimerase
OBENKMEN_01579	CDS	1065	rfaF	2.-.-.-	COG0859	ADP-heptose--LPS heptosyltransferase 2
OBENKMEN_01580	CDS	966	rfaC	2.-.-.-	COG0859	Lipopolysaccharide heptosyltransferase 1
OBENKMEN_01581	CDS	1278	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
OBENKMEN_01582	CDS	783				hypothetical protein
OBENKMEN_01583	CDS	480	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
OBENKMEN_01584	CDS	810	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
OBENKMEN_01585	CDS	168	rpmG		COG0267	50S ribosomal protein L33
OBENKMEN_01586	CDS	237	rpmB		COG0227	50S ribosomal protein L28
OBENKMEN_01587	CDS	669				hypothetical protein
OBENKMEN_01588	CDS	2481	papC_1		COG3188	Outer membrane usher protein PapC
OBENKMEN_01589	CDS	720	papD_1		COG3121	Chaperone protein PapD
